order_id,product_id,customer_id,employee_id,shipper_id,order_date,month_order,order_year,order_quarter,order_month,order_month_abbr,required_date,shipped_date,ship_status,ship_name,ship_address,ship_city,ship_region,ship_postal_code,ship_country,customer_name,customer_contact,customer_phone,customer_city,customer_region,customer_postal_code,customer_country,employee_name,employee_title,employee_city,employee_country,shipper_name,product_name,catalog_unit_price,price_band,category_id,category_name,trx_unit_price,quantity,discount,discount_pct,net_sales,freight_alloc,sales_plus_freight,discount_flag,freight_ratio,repeat_customer_flag,delivery_days,is_late,ship_speed_category,pk_composite
10415,33,HUNGC,3,1,2024-06-28,2024-06-01,2024,2,6,Jun,2024-07-26,2024-07-07,On time,Hungry Coyote Import Store,City Center Plaza 516 Main St.,Elgin,OR,97827,USA,Hungry Coyote Import Store,Yoshi Latimer,(503) 555-6874,Elgin,North America,97827,USA,Janet Leverling,Sales Representative,Kirkland,USA,Speedy Express,Geitost,2.5,<10,4,Dairy Products,2.0,20,0.0,0,40.0,0.08,40.08,0,0.002,1,9.0,0,Slow,10415_33
10416,19,WARTH,8,3,2024-06-29,2024-06-01,2024,2,6,Jun,2024-07-27,2024-07-10,On time,Wartian Herkku,Torikatu 38,Oulu,Unknown,90110,Finland,Wartian Herkku,Pirkko Koskitalo,981-443655,Oulu,Europe,90110,Finland,Laura Callahan,Inside Sales Coordinator,Seattle,USA,Federal Shipping,Teatime Chocolate Biscuits,9.2,<10,3,Confections,7.3,20,0.0,0,146.0,4.61,150.61,0,0.03157534246575343,1,11.0,0,Slow,10416_19
10416,53,WARTH,8,3,2024-06-29,2024-06-01,2024,2,6,Jun,2024-07-27,2024-07-10,On time,Wartian Herkku,Torikatu 38,Oulu,Unknown,90110,Finland,Wartian Herkku,Pirkko Koskitalo,981-443655,Oulu,Europe,90110,Finland,Laura Callahan,Inside Sales Coordinator,Seattle,USA,Federal Shipping,Perth Pasties,32.8,20–50,6,Meat/Poultry,26.2,10,0.0,0,262.0,8.27,270.27,0,0.031564885496183206,1,11.0,0,Slow,10416_53
10416,57,WARTH,8,3,2024-06-29,2024-06-01,2024,2,6,Jun,2024-07-27,2024-07-10,On time,Wartian Herkku,Torikatu 38,Oulu,Unknown,90110,Finland,Wartian Herkku,Pirkko Koskitalo,981-443655,Oulu,Europe,90110,Finland,Laura Callahan,Inside Sales Coordinator,Seattle,USA,Federal Shipping,Ravioli Angelo,19.5,10–20,5,Grains/Cereals,15.6,20,0.0,0,312.0,9.85,321.85,0,0.03157051282051282,1,11.0,0,Slow,10416_57
10417,38,SIMOB,4,3,2024-06-29,2024-06-01,2024,2,6,Jun,2024-07-27,2024-07-11,On time,Simons bistro,Vinbæltet 34,Kobenhavn,Unknown,1734,Denmark,Simons bistro,Jytte Petersen,31 12 34 56,Kobenhavn,Europe,1734,Denmark,Margaret Peacock,Sales Representative,Redmond,USA,Federal Shipping,Côte de Blaye,263.5,>50,1,Beverages,210.8,50,0.0,0,10540.0,66.22,10606.22,0,0.006282732447817837,1,12.0,0,Slow,10417_38
10417,46,SIMOB,4,3,2024-06-29,2024-06-01,2024,2,6,Jun,2024-07-27,2024-07-11,On time,Simons bistro,Vinbæltet 34,Kobenhavn,Unknown,1734,Denmark,Simons bistro,Jytte Petersen,31 12 34 56,Kobenhavn,Europe,1734,Denmark,Margaret Peacock,Sales Representative,Redmond,USA,Federal Shipping,Spegesild,12.0,10–20,8,Seafood,9.6,2,0.25,25,14.4,0.09,14.49,1,0.0062499999999999995,1,12.0,0,Slow,10417_46
10417,68,SIMOB,4,3,2024-06-29,2024-06-01,2024,2,6,Jun,2024-07-27,2024-07-11,On time,Simons bistro,Vinbæltet 34,Kobenhavn,Unknown,1734,Denmark,Simons bistro,Jytte Petersen,31 12 34 56,Kobenhavn,Europe,1734,Denmark,Margaret Peacock,Sales Representative,Redmond,USA,Federal Shipping,Scottish Longbreads,12.5,10–20,3,Confections,10.0,36,0.25,25,270.0,1.7,271.7,1,0.006296296296296296,1,12.0,0,Slow,10417_68
10417,77,SIMOB,4,3,2024-06-29,2024-06-01,2024,2,6,Jun,2024-07-27,2024-07-11,On time,Simons bistro,Vinbæltet 34,Kobenhavn,Unknown,1734,Denmark,Simons bistro,Jytte Petersen,31 12 34 56,Kobenhavn,Europe,1734,Denmark,Margaret Peacock,Sales Representative,Redmond,USA,Federal Shipping,Original Frankfurter grüne Soße,13.0,10–20,2,Condiments,10.4,35,0.0,0,364.0,2.29,366.29,0,0.006291208791208792,1,12.0,0,Slow,10417_77
10418,2,QUICK,4,1,2024-06-30,2024-06-01,2024,2,6,Jun,2024-07-28,2024-07-07,On time,QUICK-Stop,Taucherstraße 10,Cunewalde,Unknown,1307,Germany,QUICK-Stop,Horst Kloss,0372-035188,Cunewalde,Europe,1307,Germany,Margaret Peacock,Sales Representative,Redmond,USA,Speedy Express,Chang,19.0,10–20,1,Beverages,15.2,60,0.0,0,912.0,8.82,920.82,0,0.009671052631578948,1,7.0,0,Slow,10418_2
10418,47,QUICK,4,1,2024-06-30,2024-06-01,2024,2,6,Jun,2024-07-28,2024-07-07,On time,QUICK-Stop,Taucherstraße 10,Cunewalde,Unknown,1307,Germany,QUICK-Stop,Horst Kloss,0372-035188,Cunewalde,Europe,1307,Germany,Margaret Peacock,Sales Representative,Redmond,USA,Speedy Express,Zaanse koeken,9.5,<10,3,Confections,7.6,55,0.0,0,418.0,4.04,422.04,0,0.009665071770334929,1,7.0,0,Slow,10418_47
10418,61,QUICK,4,1,2024-06-30,2024-06-01,2024,2,6,Jun,2024-07-28,2024-07-07,On time,QUICK-Stop,Taucherstraße 10,Cunewalde,Unknown,1307,Germany,QUICK-Stop,Horst Kloss,0372-035188,Cunewalde,Europe,1307,Germany,Margaret Peacock,Sales Representative,Redmond,USA,Speedy Express,Sirop d'érable,28.5,20–50,2,Condiments,22.8,16,0.0,0,364.8,3.53,368.33,0,0.009676535087719297,1,7.0,0,Slow,10418_61
10418,74,QUICK,4,1,2024-06-30,2024-06-01,2024,2,6,Jun,2024-07-28,2024-07-07,On time,QUICK-Stop,Taucherstraße 10,Cunewalde,Unknown,1307,Germany,QUICK-Stop,Horst Kloss,0372-035188,Cunewalde,Europe,1307,Germany,Margaret Peacock,Sales Representative,Redmond,USA,Speedy Express,Longlife Tofu,10.0,10–20,7,Produce,8.0,15,0.0,0,120.0,1.16,121.16,0,0.009666666666666665,1,7.0,0,Slow,10418_74
10419,60,RICSU,4,2,2024-07-03,2024-07-01,2024,3,7,Jul,2024-07-31,2024-07-13,On time,Richter Supermarkt,Starenweg 5,Genève,Unknown,1204,Switzerland,Richter Supermarkt,Michael Holz,0897-034214,Genève,Europe,1203,Switzerland,Margaret Peacock,Sales Representative,Redmond,USA,United Package,Camembert Pierrot,34.0,20–50,4,Dairy Products,27.2,60,0.05,5,1550.4,101.52,1651.92,1,0.0654798761609907,1,10.0,0,Slow,10419_60
10419,69,RICSU,4,2,2024-07-03,2024-07-01,2024,3,7,Jul,2024-07-31,2024-07-13,On time,Richter Supermarkt,Starenweg 5,Genève,Unknown,1204,Switzerland,Richter Supermarkt,Michael Holz,0897-034214,Genève,Europe,1203,Switzerland,Margaret Peacock,Sales Representative,Redmond,USA,United Package,Gudbrandsdalsost,36.0,20–50,4,Dairy Products,28.8,20,0.05,5,547.2,35.83,583.03,1,0.06547880116959064,1,10.0,0,Slow,10419_69
10420,9,WELLI,3,1,2024-07-04,2024-07-01,2024,3,7,Jul,2024-08-01,2024-07-10,On time,Wellington Importadora,"Rua do Mercado, 12",Resende,SP,08737-363,Brazil,Wellington Importadora,Paula Parente,(14) 555-8122,Resende,South America,08737-363,Brazil,Janet Leverling,Sales Representative,Kirkland,USA,Speedy Express,Mishi Kobe Niku,97.0,>50,6,Meat/Poultry,77.6,20,0.1,10,1396.8,36.08,1432.88,1,0.025830469644902633,1,6.0,0,Slow,10420_9
10420,13,WELLI,3,1,2024-07-04,2024-07-01,2024,3,7,Jul,2024-08-01,2024-07-10,On time,Wellington Importadora,"Rua do Mercado, 12",Resende,SP,08737-363,Brazil,Wellington Importadora,Paula Parente,(14) 555-8122,Resende,South America,08737-363,Brazil,Janet Leverling,Sales Representative,Kirkland,USA,Speedy Express,Konbu,6.0,<10,8,Seafood,4.8,2,0.1,10,8.64,0.22,8.86,1,0.02546296296296296,1,6.0,0,Slow,10420_13
10420,70,WELLI,3,1,2024-07-04,2024-07-01,2024,3,7,Jul,2024-08-01,2024-07-10,On time,Wellington Importadora,"Rua do Mercado, 12",Resende,SP,08737-363,Brazil,Wellington Importadora,Paula Parente,(14) 555-8122,Resende,South America,08737-363,Brazil,Janet Leverling,Sales Representative,Kirkland,USA,Speedy Express,Outback Lager,15.0,10–20,1,Beverages,12.0,8,0.1,10,86.4,2.23,88.63,1,0.025810185185185183,1,6.0,0,Slow,10420_70
10420,73,WELLI,3,1,2024-07-04,2024-07-01,2024,3,7,Jul,2024-08-01,2024-07-10,On time,Wellington Importadora,"Rua do Mercado, 12",Resende,SP,08737-363,Brazil,Wellington Importadora,Paula Parente,(14) 555-8122,Resende,South America,08737-363,Brazil,Janet Leverling,Sales Representative,Kirkland,USA,Speedy Express,Röd Kaviar,15.0,10–20,8,Seafood,12.0,20,0.1,10,216.0,5.58,221.58,1,0.025833333333333333,1,6.0,0,Slow,10420_73
10421,19,QUEDE,8,1,2024-07-04,2024-07-01,2024,3,7,Jul,2024-08-15,2024-07-10,On time,Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,RJ,02389-673,Brazil,Que Delícia,Bernardo Batista,(21) 555-4252,Rio de Janeiro,South America,02389-673,Brazil,Laura Callahan,Inside Sales Coordinator,Seattle,USA,Speedy Express,Teatime Chocolate Biscuits,9.2,<10,3,Confections,7.3,4,0.15,15,24.82,2.06,26.88,1,0.08299758259468171,1,6.0,0,Slow,10421_19
10421,26,QUEDE,8,1,2024-07-04,2024-07-01,2024,3,7,Jul,2024-08-15,2024-07-10,On time,Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,RJ,02389-673,Brazil,Que Delícia,Bernardo Batista,(21) 555-4252,Rio de Janeiro,South America,02389-673,Brazil,Laura Callahan,Inside Sales Coordinator,Seattle,USA,Speedy Express,Gumbär Gummibärchen,31.23,20–50,3,Confections,24.9,30,0.0,0,747.0,62.07,809.07,0,0.08309236947791164,1,6.0,0,Slow,10421_26
10421,53,QUEDE,8,1,2024-07-04,2024-07-01,2024,3,7,Jul,2024-08-15,2024-07-10,On time,Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,RJ,02389-673,Brazil,Que Delícia,Bernardo Batista,(21) 555-4252,Rio de Janeiro,South America,02389-673,Brazil,Laura Callahan,Inside Sales Coordinator,Seattle,USA,Speedy Express,Perth Pasties,32.8,20–50,6,Meat/Poultry,26.2,15,0.15,15,334.05,27.76,361.81,1,0.0831013321359078,1,6.0,0,Slow,10421_53
10421,77,QUEDE,8,1,2024-07-04,2024-07-01,2024,3,7,Jul,2024-08-15,2024-07-10,On time,Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,RJ,02389-673,Brazil,Que Delícia,Bernardo Batista,(21) 555-4252,Rio de Janeiro,South America,02389-673,Brazil,Laura Callahan,Inside Sales Coordinator,Seattle,USA,Speedy Express,Original Frankfurter grüne Soße,13.0,10–20,2,Condiments,10.4,10,0.15,15,88.4,7.35,95.75,1,0.0831447963800905,1,6.0,0,Slow,10421_77
10422,26,FRANS,2,1,2024-07-05,2024-07-01,2024,3,7,Jul,2024-08-02,2024-07-14,On time,Franchi S.p.A.,Via Monte Bianco 34,Torino,Unknown,10100,Italy,Franchi S.p.A.,Paolo Accorti,011-4988260,Torino,Europe,10100,Italy,Andrew Fuller,"Vice President, Sales",Tacoma,USA,Speedy Express,Gumbär Gummibärchen,31.23,20–50,3,Confections,24.9,2,0.0,0,49.8,3.02,52.82,0,0.0606425702811245,1,9.0,0,Slow,10422_26
10423,31,GOURL,6,3,2024-07-06,2024-07-01,2024,3,7,Jul,2024-07-20,2024-08-07,Late,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil,Gourmet Lanchonetes,André Fonseca,(11) 555-9482,Campinas,South America,04876-786,Brazil,Michael Suyama,Sales Representative,London,UK,Federal Shipping,Gorgonzola Telino,12.5,10–20,4,Dairy Products,10.0,14,0.0,0,140.0,3.36,143.36,0,0.024,1,32.0,1,Slow,10423_31
10423,59,GOURL,6,3,2024-07-06,2024-07-01,2024,3,7,Jul,2024-07-20,2024-08-07,Late,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil,Gourmet Lanchonetes,André Fonseca,(11) 555-9482,Campinas,South America,04876-786,Brazil,Michael Suyama,Sales Representative,London,UK,Federal Shipping,Raclette Courdavault,55.0,>50,4,Dairy Products,44.0,20,0.0,0,880.0,21.14,901.14,0,0.024022727272727272,1,32.0,1,Slow,10423_59
10424,35,MEREP,7,2,2024-07-06,2024-07-01,2024,3,7,Jul,2024-08-03,2024-07-10,On time,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,Mère Paillarde,Jean Fresnière,(514) 555-8054,Montréal,North America,H1J 1C3,Canada,Robert King,Sales Representative,London,UK,United Package,Steeleye Stout,18.0,10–20,1,Beverages,14.4,60,0.2,20,691.2,27.86,719.06,1,0.04030671296296296,1,4.0,0,Medium,10424_35
10424,38,MEREP,7,2,2024-07-06,2024-07-01,2024,3,7,Jul,2024-08-03,2024-07-10,On time,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,Mère Paillarde,Jean Fresnière,(514) 555-8054,Montréal,North America,H1J 1C3,Canada,Robert King,Sales Representative,London,UK,United Package,Côte de Blaye,263.5,>50,1,Beverages,210.8,49,0.2,20,8263.36,333.08,8596.44,1,0.040308058707353905,1,4.0,0,Medium,10424_38
10424,68,MEREP,7,2,2024-07-06,2024-07-01,2024,3,7,Jul,2024-08-03,2024-07-10,On time,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,Mère Paillarde,Jean Fresnière,(514) 555-8054,Montréal,North America,H1J 1C3,Canada,Robert King,Sales Representative,London,UK,United Package,Scottish Longbreads,12.5,10–20,3,Confections,10.0,30,0.2,20,240.0,9.67,249.67,1,0.04029166666666666,1,4.0,0,Medium,10424_68
10425,55,LAMAI,6,2,2024-07-07,2024-07-01,2024,3,7,Jul,2024-08-04,2024-07-28,On time,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,Unknown,31000,France,La maison d'Asie,Annette Roulet,61.77.61.10,Toulouse,Europe,31000,France,Michael Suyama,Sales Representative,London,UK,United Package,Pâté chinois,24.0,20–50,6,Meat/Poultry,19.2,10,0.25,25,144.0,3.17,147.17,1,0.02201388888888889,1,21.0,0,Slow,10425_55
10425,76,LAMAI,6,2,2024-07-07,2024-07-01,2024,3,7,Jul,2024-08-04,2024-07-28,On time,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,Unknown,31000,France,La maison d'Asie,Annette Roulet,61.77.61.10,Toulouse,Europe,31000,France,Michael Suyama,Sales Representative,London,UK,United Package,Lakkalikööri,18.0,10–20,1,Beverages,14.4,20,0.25,25,216.0,4.76,220.76,1,0.022037037037037036,1,21.0,0,Slow,10425_76
10426,56,GALED,4,1,2024-07-10,2024-07-01,2024,3,7,Jul,2024-08-07,2024-07-20,On time,Galería del gastrónomo,"Rambla de Cataluña, 23",Barcelona,Unknown,8022,Spain,Galería del gastrónomo,Eduardo Saavedra,(93) 203 4560,Barcelona,Europe,8022,Spain,Margaret Peacock,Sales Representative,Redmond,USA,Speedy Express,Gnocchi di nonna Alice,38.0,20–50,5,Grains/Cereals,30.4,5,0.0,0,152.0,8.4,160.4,0,0.05526315789473685,1,10.0,0,Slow,10426_56
10426,64,GALED,4,1,2024-07-10,2024-07-01,2024,3,7,Jul,2024-08-07,2024-07-20,On time,Galería del gastrónomo,"Rambla de Cataluña, 23",Barcelona,Unknown,8022,Spain,Galería del gastrónomo,Eduardo Saavedra,(93) 203 4560,Barcelona,Europe,8022,Spain,Margaret Peacock,Sales Representative,Redmond,USA,Speedy Express,Wimmers gute Semmelknödel,33.25,20–50,5,Grains/Cereals,26.6,7,0.0,0,186.2,10.29,196.49,0,0.05526315789473684,1,10.0,0,Slow,10426_64
10427,14,PICCO,4,2,2024-07-10,2024-07-01,2024,3,7,Jul,2024-08-07,2024-08-14,Late,Piccolo und mehr,Geislweg 14,Salzburg,Unknown,5020,Austria,Piccolo und mehr,Georg Pipps,6562-9722,Salzburg,Europe,5020,Austria,Margaret Peacock,Sales Representative,Redmond,USA,United Package,Tofu,23.25,20–50,7,Produce,18.6,35,0.0,0,651.0,31.29,682.29,0,0.04806451612903226,1,35.0,1,Slow,10427_14
10428,46,REGGC,7,1,2024-07-11,2024-07-01,2024,3,7,Jul,2024-08-08,2024-07-18,On time,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,Unknown,42100,Italy,Reggiani Caseifici,Maurizio Moroni,0522-556721,Reggio Emilia,Europe,42100,Italy,Robert King,Sales Representative,London,UK,Speedy Express,Spegesild,12.0,10–20,8,Seafood,9.6,20,0.0,0,192.0,11.09,203.09,0,0.05776041666666667,1,7.0,0,Slow,10428_46
10429,50,HUNGO,3,2,2024-07-12,2024-07-01,2024,3,7,Jul,2024-08-23,2024-07-21,On time,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,Unknown,Ireland,Hungry Owl All-Night Grocers,Patricia McKenna,2967 542,Cork,Europe,Unknown,Ireland,Janet Leverling,Sales Representative,Kirkland,USA,United Package,Valkoinen suklaa,16.25,10–20,3,Confections,13.0,40,0.0,0,520.0,20.43,540.43,0,0.039288461538461536,1,9.0,0,Slow,10429_50
10429,63,HUNGO,3,2,2024-07-12,2024-07-01,2024,3,7,Jul,2024-08-23,2024-07-21,On time,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,Unknown,Ireland,Hungry Owl All-Night Grocers,Patricia McKenna,2967 542,Cork,Europe,Unknown,Ireland,Janet Leverling,Sales Representative,Kirkland,USA,United Package,Vegie-spread,43.9,20–50,2,Condiments,35.1,35,0.25,25,921.37,36.2,957.57,1,0.03928931916602451,1,9.0,0,Slow,10429_63
10430,17,ERNSH,4,1,2024-07-13,2024-07-01,2024,3,7,Jul,2024-07-27,2024-07-17,On time,Ernst Handel,Kirchgasse 6,Graz,Unknown,8010,Austria,Ernst Handel,Roland Mendel,7675-3425,Graz,Europe,8010,Austria,Margaret Peacock,Sales Representative,Redmond,USA,Speedy Express,Alice Mutton,39.0,20–50,6,Meat/Poultry,31.2,45,0.2,20,1123.2,105.18,1228.38,1,0.0936431623931624,1,4.0,0,Medium,10430_17
10430,21,ERNSH,4,1,2024-07-13,2024-07-01,2024,3,7,Jul,2024-07-27,2024-07-17,On time,Ernst Handel,Kirchgasse 6,Graz,Unknown,8010,Austria,Ernst Handel,Roland Mendel,7675-3425,Graz,Europe,8010,Austria,Margaret Peacock,Sales Representative,Redmond,USA,Speedy Express,Sir Rodney's Scones,10.0,10–20,3,Confections,8.0,50,0.0,0,400.0,37.46,437.46,0,0.09365,1,4.0,0,Medium,10430_21
10430,56,ERNSH,4,1,2024-07-13,2024-07-01,2024,3,7,Jul,2024-07-27,2024-07-17,On time,Ernst Handel,Kirchgasse 6,Graz,Unknown,8010,Austria,Ernst Handel,Roland Mendel,7675-3425,Graz,Europe,8010,Austria,Margaret Peacock,Sales Representative,Redmond,USA,Speedy Express,Gnocchi di nonna Alice,38.0,20–50,5,Grains/Cereals,30.4,30,0.0,0,912.0,85.4,997.4,0,0.09364035087719298,1,4.0,0,Medium,10430_56
10430,59,ERNSH,4,1,2024-07-13,2024-07-01,2024,3,7,Jul,2024-07-27,2024-07-17,On time,Ernst Handel,Kirchgasse 6,Graz,Unknown,8010,Austria,Ernst Handel,Roland Mendel,7675-3425,Graz,Europe,8010,Austria,Margaret Peacock,Sales Representative,Redmond,USA,Speedy Express,Raclette Courdavault,55.0,>50,4,Dairy Products,44.0,70,0.2,20,2464.0,230.74,2694.74,1,0.09364448051948052,1,4.0,0,Medium,10430_59
10431,17,BOTTM,4,2,2024-07-13,2024-07-01,2024,3,7,Jul,2024-07-27,2024-07-21,On time,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,Bottom-Dollar Markets,Elizabeth Lincoln,(604) 555-4729,Tsawassen,North America,T2F 8M4,Canada,Margaret Peacock,Sales Representative,Redmond,USA,United Package,Alice Mutton,39.0,20–50,6,Meat/Poultry,31.2,50,0.25,25,1170.0,27.31,1197.31,1,0.023341880341880342,1,8.0,0,Slow,10431_17
10431,40,BOTTM,4,2,2024-07-13,2024-07-01,2024,3,7,Jul,2024-07-27,2024-07-21,On time,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,Bottom-Dollar Markets,Elizabeth Lincoln,(604) 555-4729,Tsawassen,North America,T2F 8M4,Canada,Margaret Peacock,Sales Representative,Redmond,USA,United Package,Boston Crab Meat,18.4,10–20,8,Seafood,14.7,50,0.25,25,551.25,12.87,564.12,1,0.023346938775510202,1,8.0,0,Slow,10431_40
10431,47,BOTTM,4,2,2024-07-13,2024-07-01,2024,3,7,Jul,2024-07-27,2024-07-21,On time,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,Bottom-Dollar Markets,Elizabeth Lincoln,(604) 555-4729,Tsawassen,North America,T2F 8M4,Canada,Margaret Peacock,Sales Representative,Redmond,USA,United Package,Zaanse koeken,9.5,<10,3,Confections,7.6,30,0.25,25,171.0,3.99,174.99,1,0.023333333333333334,1,8.0,0,Slow,10431_47
10432,26,SPLIR,3,2,2024-07-14,2024-07-01,2024,3,7,Jul,2024-07-28,2024-07-21,On time,Split Rail Beer & Ale,P.O. Box 555,Lander,WY,82520,USA,Split Rail Beer & Ale,Art Braunschweiger,(307) 555-4680,Lander,North America,82520,USA,Janet Leverling,Sales Representative,Kirkland,USA,United Package,Gumbär Gummibärchen,31.23,20–50,3,Confections,24.9,10,0.0,0,249.0,2.23,251.23,0,0.008955823293172691,1,7.0,0,Slow,10432_26
10432,54,SPLIR,3,2,2024-07-14,2024-07-01,2024,3,7,Jul,2024-07-28,2024-07-21,On time,Split Rail Beer & Ale,P.O. Box 555,Lander,WY,82520,USA,Split Rail Beer & Ale,Art Braunschweiger,(307) 555-4680,Lander,North America,82520,USA,Janet Leverling,Sales Representative,Kirkland,USA,United Package,Tourtière,7.45,<10,6,Meat/Poultry,5.9,40,0.0,0,236.0,2.11,238.11,0,0.008940677966101694,1,7.0,0,Slow,10432_54
10433,56,PRINI,3,3,2024-07-17,2024-07-01,2024,3,7,Jul,2024-08-14,2024-08-15,Late,Princesa Isabel Vinhos,Estrada da saúde n. 58,Lisboa,Unknown,1756,Portugal,Princesa Isabel Vinhos,Isabel de Castro,(1) 356-5634,Lisboa,Europe,1756,Portugal,Janet Leverling,Sales Representative,Kirkland,USA,Federal Shipping,Gnocchi di nonna Alice,38.0,20–50,5,Grains/Cereals,30.4,28,0.0,0,851.2,73.83,925.03,0,0.08673637218045112,1,29.0,1,Slow,10433_56
10434,11,FOLKO,3,2,2024-07-17,2024-07-01,2024,3,7,Jul,2024-08-14,2024-07-27,On time,Folk och fä HB,Åkergatan 24,Bräcke,Unknown,S-844 67,Sweden,Folk och fä HB,Maria Larsson,0695-34 67 21,Bräcke,Europe,S-844 67,Sweden,Janet Leverling,Sales Representative,Kirkland,USA,United Package,Queso Cabrales,21.0,20–50,4,Dairy Products,16.8,6,0.0,0,100.8,5.63,106.43,0,0.055853174603174606,1,10.0,0,Slow,10434_11
10434,76,FOLKO,3,2,2024-07-17,2024-07-01,2024,3,7,Jul,2024-08-14,2024-07-27,On time,Folk och fä HB,Åkergatan 24,Bräcke,Unknown,S-844 67,Sweden,Folk och fä HB,Maria Larsson,0695-34 67 21,Bräcke,Europe,S-844 67,Sweden,Janet Leverling,Sales Representative,Kirkland,USA,United Package,Lakkalikööri,18.0,10–20,1,Beverages,14.4,18,0.15,15,220.32,12.29,232.61,1,0.05578249818445897,1,10.0,0,Slow,10434_76
10435,2,CONSH,8,2,2024-07-18,2024-07-01,2024,3,7,Jul,2024-08-29,2024-07-21,On time,Consolidated Holdings,Berkeley Gardens 12  Brewery,London,Unknown,WX1 6LT,UK,Consolidated Holdings,Elizabeth Brown,(171) 555-2282,London,Europe,WX1 6LT,UK,Laura Callahan,Inside Sales Coordinator,Seattle,USA,United Package,Chang,19.0,10–20,1,Beverages,15.2,10,0.0,0,152.0,2.22,154.22,0,0.014605263157894737,1,3.0,0,Medium,10435_2
10435,22,CONSH,8,2,2024-07-18,2024-07-01,2024,3,7,Jul,2024-08-29,2024-07-21,On time,Consolidated Holdings,Berkeley Gardens 12  Brewery,London,Unknown,WX1 6LT,UK,Consolidated Holdings,Elizabeth Brown,(171) 555-2282,London,Europe,WX1 6LT,UK,Laura Callahan,Inside Sales Coordinator,Seattle,USA,United Package,Gustaf's Knäckebröd,21.0,20–50,5,Grains/Cereals,16.8,12,0.0,0,201.6,2.94,204.54,0,0.014583333333333334,1,3.0,0,Medium,10435_22
10435,72,CONSH,8,2,2024-07-18,2024-07-01,2024,3,7,Jul,2024-08-29,2024-07-21,On time,Consolidated Holdings,Berkeley Gardens 12  Brewery,London,Unknown,WX1 6LT,UK,Consolidated Holdings,Elizabeth Brown,(171) 555-2282,London,Europe,WX1 6LT,UK,Laura Callahan,Inside Sales Coordinator,Seattle,USA,United Package,Mozzarella di Giovanni,34.8,20–50,4,Dairy Products,27.8,10,0.0,0,278.0,4.05,282.05,0,0.014568345323741006,1,3.0,0,Medium,10435_72
10436,46,BLONP,3,2,2024-07-19,2024-07-01,2024,3,7,Jul,2024-08-16,2024-07-25,On time,Blondel père et fils,"24, place Kléber",Strasbourg,Unknown,67000,France,Blondesddsl pÃ¨re et fils,Frédérique Citeaux,88.60.15.31,Strasbourg,Europe,67000,France,Janet Leverling,Sales Representative,Kirkland,USA,United Package,Spegesild,12.0,10–20,8,Seafood,9.6,5,0.0,0,48.0,3.77,51.77,0,0.07854166666666666,1,6.0,0,Slow,10436_46
10436,56,BLONP,3,2,2024-07-19,2024-07-01,2024,3,7,Jul,2024-08-16,2024-07-25,On time,Blondel père et fils,"24, place Kléber",Strasbourg,Unknown,67000,France,Blondesddsl pÃ¨re et fils,Frédérique Citeaux,88.60.15.31,Strasbourg,Europe,67000,France,Janet Leverling,Sales Representative,Kirkland,USA,United Package,Gnocchi di nonna Alice,38.0,20–50,5,Grains/Cereals,30.4,40,0.1,10,1094.4,85.96,1180.36,1,0.07854532163742689,1,6.0,0,Slow,10436_56
10436,64,BLONP,3,2,2024-07-19,2024-07-01,2024,3,7,Jul,2024-08-16,2024-07-25,On time,Blondel père et fils,"24, place Kléber",Strasbourg,Unknown,67000,France,Blondesddsl pÃ¨re et fils,Frédérique Citeaux,88.60.15.31,Strasbourg,Europe,67000,France,Janet Leverling,Sales Representative,Kirkland,USA,United Package,Wimmers gute Semmelknödel,33.25,20–50,5,Grains/Cereals,26.6,30,0.1,10,718.2,56.41,774.61,1,0.07854358117516011,1,6.0,0,Slow,10436_64
